platform,has_profile_pic,bio_length,username_randomness,followers,following,follower_following_ratio,account_age_days,posts,posts_per_day,caption_similarity_score,content_similarity_score,follow_unfollow_rate,spam_comments_rate,generic_comment_rate,suspicious_links_in_bio,verified,is_fake,username,username_length,digits_count,digit_ratio,special_char_count,repeat_char_count
Facebook,0.0,114.0,0.0,405.0,675.0,0.599112426035503,1497.0,217.0,0.1448598130841121,0.408671775827084,0.8454122082948506,493.0,9.0,31.0,,1.0,0,arjun.5001,10,4,0.4,1,1
X,1.0,203.0,1.0,392.0,672.0,,3894.0,199.0,0.0510911424903722,,0.2229064642820398,139.0,185.0,33.0,1.0,1.0,1,user_251803,11,6,0.5454545454545454,1,0
X,1.0,167.0,,381.0,708.0,0.53737658674189,2955.0,187.0,0.0632611637347767,0.1007036273123576,0.5697667462164961,12.0,64.0,145.0,1.0,0.0,0,mia,3,0,0.0,0,0
Facebook,0.0,144.0,0.0,417.0,685.0,0.607871720116618,1132.0,186.0,0.1641659311562224,0.8129341249001598,0.3600953574213251,,187.0,54.0,1.0,,0,layla.7545,10,4,0.4,1,0
X,0.0,142.0,1.0,406.0,683.0,0.5935672514619883,4636.0,207.0,0.0446409316368341,0.9969510919624106,,499.0,147.0,42.0,1.0,1.0,1,user_474050,11,6,0.5454545454545454,1,0
X,1.0,105.0,,398.0,666.0,,,227.0,0.1309111880046136,0.7882576431791254,0.4402795234148238,,57.0,148.0,1.0,1.0,0,giulia,6,0,0.0,0,0
,1.0,14.0,0.0,397.0,727.0,0.5453296703296703,3036.0,200.0,0.0658544616397761,0.4737365200288814,0.9597139331335568,80.0,170.0,,,1.0,1,acc_81g1w4yo,12,4,0.3333333333333333,1,1
X,0.0,206.0,0.0,430.0,,0.5710491367861886,2714.0,222.0,0.0817679558011049,0.5681602108459464,0.769065654059106,209.0,156.0,141.0,0.0,0.0,1,09eub04llz,10,4,0.4,0,1
X,1.0,62.0,0.0,378.0,679.0,0.5558823529411765,,194.0,0.0781942765014107,0.0061605083026745,0.718463862068699,,,18.0,0.0,1.0,0,dmitri.9624,11,4,0.3636363636363636,1,0
Facebook,1.0,246.0,1.0,368.0,694.0,0.5294964028776978,1420.0,223.0,0.1569317382125264,0.2092738378553974,0.4915637119218269,393.0,153.0,56.0,0.0,1.0,0,kojo.736,8,3,0.375,1,0
,1.0,166.0,1.0,393.0,694.0,0.5654676258992806,1990.0,181.0,0.0909090909090909,0.8989881314600454,0.4433781342556021,377.0,58.0,79.0,1.0,1.0,0,priya6474,9,4,0.4444444444444444,0,0
Instagram,1.0,12.0,0.0,397.0,651.0,0.6088957055214724,4711.0,223.0,0.0473259762308998,0.0217294027351858,0.5265481875184069,,104.0,1.0,0.0,1.0,0,diego8808,9,4,0.4444444444444444,0,1
X,0.0,80.0,0.0,441.0,711.0,0.6193820224719101,488.0,197.0,0.4028629856850715,0.904794952896982,0.2936330629269532,396.0,0.0,48.0,1.0,1.0,0,ivan.365,8,3,0.375,1,0
X,1.0,31.0,1.0,423.0,774.0,0.5458064516129032,,204.0,0.0533891651400157,0.1132526081281674,0.9045099398384668,417.0,30.0,89.0,1.0,,0,jose7749,8,4,0.5,0,1
X,1.0,136.0,0.0,,707.0,,1442.0,223.0,0.1545391545391545,,0.7943306552653664,58.0,37.0,21.0,1.0,,0,pablo_6515,10,4,0.4,1,0
Instagram,0.0,39.0,,404.0,724.0,0.5572413793103448,2391.0,205.0,0.0857023411371237,0.1753499108569224,,127.0,,90.0,0.0,1.0,0,daniel.8067,11,4,0.3636363636363636,1,0
Instagram,0.0,147.0,1.0,387.0,742.0,0.5208613728129206,1385.0,223.0,0.1608946608946609,0.7993853249551963,0.4331535954494361,304.0,193.0,28.0,0.0,1.0,0,suresh.8186,11,4,0.3636363636363636,1,0
Facebook,1.0,217.0,,,705.0,0.5651558073654391,2157.0,235.0,0.1088971269694161,0.4781865753423794,0.071088948244217,261.0,,,1.0,0.0,1,user_553087,11,6,0.5454545454545454,1,1
Instagram,,218.0,1.0,416.0,636.0,,4945.0,201.0,0.0406389001213101,,0.6830773179262786,267.0,0.0,122.0,0.0,0.0,0,kwame_7262,10,4,0.4,1,0
X,,,1.0,408.0,693.0,0.5878962536023055,4397.0,196.0,0.0445657116871305,0.6868018196653249,0.3744135839714118,28.0,,84.0,0.0,1.0,0,sofia_5345,10,4,0.4,1,0
X,1.0,81.0,1.0,443.0,693.0,0.638328530259366,1392.0,203.0,0.1457286432160804,0.9406883663257772,0.8704303124508254,332.0,177.0,122.0,0.0,1.0,0,kiran,5,0,0.0,0,0
Instagram,0.0,76.0,0.0,383.0,660.0,0.5794251134644478,4801.0,200.0,0.041649312786339,0.5724514742474719,0.7803384384498635,379.0,163.0,,0.0,0.0,1,xaj9uxkjkc,10,1,0.1,0,0
X,0.0,207.0,1.0,443.0,667.0,,3143.0,205.0,0.0652035623409669,0.0987000057205385,0.145328141989756,281.0,172.0,13.0,,0.0,0,layla,5,0,0.0,0,0
X,,,1.0,415.0,703.0,0.5894886363636364,269.0,217.0,0.8037037037037037,,0.6017157305385142,,,69.0,,1.0,1,acc_7pyfrib0,12,2,0.1666666666666667,1,1
Instagram,1.0,190.0,0.0,398.0,708.0,0.5613540197461213,3918.0,186.0,0.0474610870119928,0.7958723598757608,0.6922139259271843,206.0,,138.0,0.0,0.0,1,user_181124,11,6,0.5454545454545454,1,1
Instagram,1.0,75.0,,403.0,714.0,0.5636363636363636,1525.0,,0.1389252948885976,0.626083652374435,0.5681375798243614,271.0,8.0,101.0,0.0,0.0,0,john.9227,9,4,0.4444444444444444,1,1
X,,171.0,0.0,395.0,689.0,,478.0,212.0,0.4425887265135699,0.9226573391246014,0.5140421761552613,308.0,109.0,68.0,0.0,0.0,1,gorxz2980,9,4,0.4444444444444444,0,0
X,1.0,37.0,,418.0,717.0,0.5821727019498607,4272.0,192.0,0.0449333021296513,0.5472501510479879,0.2278630750059412,402.0,83.0,78.0,1.0,0.0,0,ashley8593,10,4,0.4,0,0
X,0.0,210.0,0.0,380.0,,0.5026455026455027,239.0,187.0,0.7791666666666667,0.0623954032430533,0.2359068444211843,174.0,,,,,0,maria8350,9,4,0.4444444444444444,0,0
Facebook,0.0,187.0,0.0,403.0,723.0,0.5566298342541437,610.0,183.0,0.2995090016366612,0.4036868499986502,0.7680081386425546,217.0,62.0,61.0,1.0,0.0,0,jose.644,8,3,0.375,1,1
Facebook,1.0,70.0,,389.0,700.0,0.5549215406562055,4588.0,198.0,0.043146655044672,0.6579906885914178,,,131.0,79.0,0.0,0.0,0,yuki.6649,9,4,0.4444444444444444,1,1
Facebook,0.0,248.0,1.0,398.0,728.0,0.5459533607681756,4425.0,,0.0510619069136918,0.384885350937263,0.7789100627055763,325.0,132.0,145.0,0.0,0.0,0,fatima,6,0,0.0,0,0
Instagram,1.0,226.0,1.0,,687.0,0.5566860465116279,3398.0,200.0,0.0588408355398646,,0.5267987365391391,243.0,137.0,116.0,1.0,,1,svuxnrtr7s,10,1,0.1,0,0
Facebook,1.0,47.0,1.0,380.0,696.0,0.5451936872309899,,214.0,0.0471158080140907,0.405378613673745,0.936222652384836,252.0,107.0,125.0,1.0,0.0,0,hans2537,8,4,0.5,0,0
Instagram,,17.0,0.0,391.0,688.0,0.5674891146589259,4538.0,192.0,0.0423000660938532,0.5462361264475502,0.997321547722923,,,23.0,1.0,1.0,0,satish_5791,11,4,0.3636363636363636,1,0
,1.0,,0.0,413.0,733.0,0.5626702997275205,4891.0,188.0,0.0384300899427636,0.2253920326236794,0.6634845651089614,188.0,39.0,98.0,,0.0,0,haruto_3957,11,4,0.3636363636363636,1,0
Facebook,1.0,182.0,0.0,432.0,703.0,0.6136363636363636,1832.0,190.0,0.1036552100381887,0.1521382043021917,0.412257194420137,260.0,35.0,,0.0,1.0,0,ananya3514,10,4,0.4,0,0
Facebook,0.0,38.0,1.0,378.0,699.0,0.54,4987.0,188.0,0.0376904570970328,0.6453055385632509,0.4750859085606944,442.0,34.0,13.0,1.0,1.0,1,user_252154,11,6,0.5454545454545454,1,0
Facebook,1.0,195.0,0.0,386.0,656.0,0.5875190258751902,1155.0,217.0,0.1877162629757785,0.5886127469156821,0.2042154276515076,385.0,58.0,93.0,1.0,1.0,0,sofia_8221,10,4,0.4,1,1
X,1.0,186.0,1.0,409.0,693.0,,1752.0,197.0,0.1123787792355961,0.0043388574062842,0.099234323991481,499.0,192.0,23.0,1.0,1.0,0,luna_9297,9,4,0.4444444444444444,1,0
Facebook,,88.0,1.0,369.0,731.0,0.5040983606557377,3599.0,186.0,,0.2847815347977421,0.5787633933021351,,115.0,12.0,0.0,,0,ali,3,0,0.0,0,0
X,1.0,223.0,0.0,414.0,692.0,0.5974025974025974,2486.0,191.0,0.0767993566546039,0.6435795730129144,0.8054950979666007,484.0,30.0,146.0,,1.0,0,valentina.5520,14,4,0.2857142857142857,1,1
Instagram,0.0,61.0,,365.0,729.0,,3339.0,195.0,0.0583832335329341,0.8122493457324497,0.2617665177292132,2.0,173.0,28.0,0.0,0.0,0,marco,5,0,0.0,0,0
X,1.0,,0.0,385.0,690.0,0.557163531114327,2334.0,205.0,0.0877944325481798,0.3123686530398443,0.4196528102453498,453.0,48.0,21.0,0.0,1.0,1,bot_om81a,9,2,0.2222222222222222,1,0
Facebook,0.0,140.0,,380.0,741.0,0.5121293800539084,4387.0,227.0,0.0517319963536918,0.6474363692888538,0.5547736617769807,350.0,133.0,1.0,1.0,0.0,0,suresh,6,0,0.0,0,0
Instagram,0.0,108.0,0.0,390.0,692.0,0.5627705627705628,4464.0,187.0,0.0418812989921612,0.2652579301508462,0.9078978199700573,42.0,197.0,102.0,0.0,1.0,1,bot_d2y18,9,3,0.3333333333333333,1,0
Instagram,0.0,80.0,1.0,379.0,695.0,0.5445402298850575,4582.0,205.0,0.0447305258564259,0.6903798946292362,0.138631227662056,132.0,105.0,35.0,,0.0,0,fatima,6,0,0.0,0,0
Instagram,1.0,240.0,0.0,418.0,700.0,0.5962910128388017,168.0,196.0,1.159763313609467,0.6979479986624625,0.2368831687296626,177.0,18.0,37.0,0.0,,0,alex281,7,3,0.4285714285714285,0,0
X,0.0,228.0,0.0,367.0,708.0,0.5176304654442877,3543.0,208.0,0.0586907449209932,0.13022346551959,,493.0,95.0,,0.0,1.0,0,giulia.1054,11,4,0.3636363636363636,1,0
Facebook,0.0,133.0,1.0,416.0,692.0,0.6002886002886003,4010.0,,0.0478683620044876,0.6650897839770049,0.0395355931546917,265.0,169.0,50.0,,0.0,1,acc_3dntm367,12,4,0.3333333333333333,1,1
Instagram,0.0,,1.0,404.0,749.0,,78.0,197.0,2.493670886075949,0.3335671816803697,,410.0,29.0,142.0,,0.0,1,acc_kzqz7eey,12,1,0.08333333333333333,1,2
Instagram,0.0,76.0,0.0,417.0,,0.5728021978021978,,231.0,0.0796551724137931,,0.6395258832179516,23.0,25.0,127.0,0.0,1.0,0,emily.7712,10,4,0.4,1,1
Instagram,0.0,248.0,1.0,394.0,731.0,0.5382513661202186,1109.0,192.0,0.1729729729729729,0.5003612327737742,0.3832544336325639,21.0,130.0,16.0,,,1,fuibw9031,9,4,0.4444444444444444,0,0
X,1.0,187.0,1.0,418.0,,0.6266866566716641,892.0,200.0,0.2239641657334826,0.4522966839087212,0.4681646790071181,344.0,160.0,111.0,1.0,1.0,1,acc_goultfwy,12,0,0.0,1,1
X,1.0,89.0,,391.0,734.0,,4757.0,214.0,0.0449768810424548,0.773874811061997,0.8549179514805613,2.0,,76.0,0.0,1.0,0,zuri.7725,9,4,0.4444444444444444,1,1
Facebook,1.0,13.0,0.0,385.0,687.0,,1225.0,207.0,0.1688417618270799,0.0845155091612185,0.1649820633467791,399.0,158.0,21.0,0.0,,0,priya.9309,10,4,0.4,1,0
X,1.0,94.0,,412.0,641.0,0.6417445482866043,4685.0,203.0,0.0433205292360221,0.7897532688317809,0.2315674782789271,157.0,110.0,,,1.0,0,riya8314,8,4,0.5,0,0
Instagram,1.0,53.0,1.0,415.0,,0.6148148148148148,565.0,182.0,0.3215547703180212,0.1060823621092956,0.5123504114398905,367.0,195.0,127.0,1.0,1.0,0,ali_4734,8,4,0.5,1,0
Facebook,1.0,131.0,1.0,385.0,648.0,0.5932203389830508,2860.0,,0.0768961901433065,0.2074590280790619,0.4097454230000301,426.0,95.0,89.0,0.0,0.0,1,hudbp5177,9,4,0.4444444444444444,0,1
Instagram,1.0,38.0,0.0,407.0,709.0,,302.0,211.0,0.6963696369636964,0.515882118329671,0.5743724975451836,3.0,81.0,131.0,1.0,0.0,1,user_161869,11,6,0.5454545454545454,1,0
Instagram,0.0,71.0,1.0,427.0,690.0,0.61794500723589,4390.0,198.0,0.0450922341152357,0.4631746000224245,0.9208391860937958,106.0,,6.0,0.0,0.0,0,michael.4187,12,4,0.3333333333333333,1,0
X,1.0,24.0,0.0,,717.0,0.6016713091922006,109.0,215.0,1.954545454545454,0.9888589747340482,0.9171020177378366,295.0,21.0,137.0,1.0,1.0,0,hans.3266,9,4,0.4444444444444444,1,1
Facebook,0.0,76.0,1.0,429.0,667.0,0.6422155688622755,2413.0,202.0,0.0836785418392709,0.5894737132624394,0.2300183397149917,271.0,190.0,14.0,1.0,1.0,0,yuki,4,0,0.0,0,0
X,0.0,159.0,1.0,419.0,680.0,0.6152716593245228,,201.0,0.0758776896942242,0.3274355952469139,0.3021446128488404,231.0,53.0,39.0,0.0,0.0,1,bot_o3mlu,9,1,0.1111111111111111,1,0
,1.0,,1.0,,719.0,0.5472222222222223,2726.0,233.0,0.0854418775210854,0.9001488685439856,0.1620686812970299,360.0,178.0,101.0,0.0,0.0,1,user_714953,11,6,0.5454545454545454,1,0
,,229.0,0.0,387.0,676.0,0.5716395864106352,3339.0,191.0,0.0571856287425149,,0.9277903714639264,237.0,80.0,143.0,1.0,,1,lcsn3kwyb1,10,2,0.2,0,0
Instagram,0.0,190.0,0.0,420.0,736.0,0.5698778833107191,2141.0,216.0,0.1008403361344537,0.27377563518829,0.3978641301981952,71.0,131.0,,0.0,0.0,1,user_478560,11,6,0.5454545454545454,1,0
Instagram,0.0,165.0,0.0,389.0,709.0,0.547887323943662,4524.0,207.0,0.0457458563535911,0.4943717951988594,0.4497051448836772,87.0,36.0,119.0,0.0,0.0,0,anna4383,8,4,0.5,0,1
Facebook,0.0,119.0,,405.0,654.0,,,186.0,,0.9131747844730792,0.8026407807774596,,198.0,17.0,1.0,0.0,0,suresh_8620,11,4,0.3636363636363636,1,0
Instagram,1.0,,1.0,385.0,707.0,0.5437853107344632,3814.0,171.0,0.0448230668414154,0.7085142552588386,0.5129734728102919,373.0,62.0,1.0,1.0,0.0,0,maria.5066,10,4,0.4,1,1
Facebook,1.0,52.0,1.0,409.0,731.0,0.5587431693989071,4201.0,202.0,0.0480723465016658,0.6774832154673305,0.1197554822215121,90.0,50.0,119.0,0.0,0.0,1,acc_qu59z98f,12,4,0.3333333333333333,1,1
Facebook,1.0,221.0,0.0,379.0,690.0,0.548480463096961,,211.0,0.0934455270150575,0.7260772650387629,,449.0,135.0,145.0,0.0,0.0,0,tariq251,8,3,0.375,0,0
X,1.0,194.0,,406.0,693.0,0.5850144092219021,3646.0,,0.0581299698382231,0.6596406107758882,0.6305240432786318,438.0,0.0,53.0,0.0,0.0,0,sofia2739,9,4,0.4444444444444444,0,0
Facebook,1.0,155.0,1.0,399.0,682.0,0.5841874084919473,3060.0,186.0,0.060764456060111,0.7597963596679459,0.7192090877570364,19.0,,96.0,0.0,1.0,0,mia,3,0,0.0,0,0
X,1.0,130.0,0.0,394.0,698.0,0.5636623748211731,2522.0,227.0,0.0899722552516845,0.1927620217291334,0.645351852782894,434.0,80.0,72.0,0.0,1.0,1,acc_6y8uhu06,12,4,0.3333333333333333,1,1
Instagram,1.0,236.0,1.0,394.0,682.0,0.5768667642752562,3418.0,216.0,0.0631763673588768,0.1772582867616015,0.1191807192323632,,104.0,142.0,,1.0,0,sofia.6763,10,4,0.4,1,0
Instagram,1.0,245.0,1.0,398.0,,,12.0,197.0,15.15384615384615,0.3621633437914038,0.3043445251618183,83.0,182.0,91.0,0.0,0.0,0,ali624,6,3,0.5,0,0
,1.0,225.0,0.0,374.0,729.0,0.5123287671232877,4745.0,184.0,0.0387694900969237,0.8509597787958325,0.7335646449632153,,111.0,7.0,1.0,0.0,0,omar_3314,9,4,0.4444444444444444,1,1
Instagram,1.0,207.0,1.0,387.0,687.0,0.5625,3267.0,231.0,,0.7144542154967097,0.8801901943360747,,136.0,99.0,,1.0,1,user_647012,11,6,0.5454545454545454,1,0
X,0.0,,1.0,,,0.553072625698324,3146.0,189.0,0.0600571973307912,0.5664733428427692,0.0471864150622597,125.0,178.0,38.0,0.0,1.0,1,bot_7r7bk,9,2,0.2222222222222222,1,0
Instagram,1.0,,1.0,412.0,,,875.0,226.0,0.2579908675799087,0.0194474374781198,0.0422291080699771,50.0,143.0,135.0,0.0,1.0,0,rahul_7872,10,4,0.4,1,0
Facebook,0.0,165.0,0.0,402.0,736.0,0.5454545454545454,2434.0,207.0,0.0850102669404517,0.2358022839358665,0.6434045293390623,17.0,180.0,105.0,1.0,0.0,1,xpkgr1442,9,4,0.4444444444444444,0,1
Facebook,0.0,,0.0,375.0,693.0,0.5403458213256485,884.0,194.0,0.2192090395480226,0.8035139425498989,0.548046154163281,460.0,58.0,,0.0,0.0,0,mina1353,8,4,0.5,0,0
Facebook,0.0,246.0,1.0,387.0,723.0,0.5345303867403315,,163.0,0.0350386930352536,0.2424866930842186,0.155339050517714,336.0,44.0,82.0,1.0,1.0,0,layla.604,9,3,0.3333333333333333,1,0
X,0.0,71.0,1.0,363.0,702.0,0.5163584637268848,3986.0,215.0,0.0539252570855279,0.7302901971909473,,442.0,164.0,26.0,1.0,0.0,1,user_983601,11,6,0.5454545454545454,1,0
Instagram,,61.0,1.0,401.0,704.0,0.5687943262411348,1580.0,194.0,0.122707147375079,0.184634264929884,0.9744873435008508,352.0,90.0,76.0,0.0,1.0,0,arjun,5,0,0.0,0,0
Instagram,0.0,184.0,0.0,389.0,,0.5589080459770115,3772.0,201.0,0.05327325735489,0.6063675581993586,0.630900220396625,116.0,,37.0,0.0,1.0,1,acc_qnfg4t0b,12,2,0.1666666666666667,1,1
Instagram,1.0,5.0,0.0,388.0,659.0,0.5878787878787879,353.0,189.0,0.5338983050847458,0.6282113667005017,0.4491411560497186,123.0,191.0,20.0,0.0,1.0,1,q8ddg5599o,10,5,0.5,0,3
X,1.0,205.0,0.0,413.0,662.0,0.6229260935143288,1507.0,189.0,0.1253315649867374,0.7519662256864816,0.8275324879395753,27.0,35.0,,0.0,,0,martin8758,10,4,0.4,0,0
,0.0,31.0,1.0,419.0,726.0,0.5763411279229711,3488.0,,0.054456864431069,0.4383424008956399,0.2128224856521515,452.0,75.0,29.0,1.0,1.0,0,amina.2988,10,4,0.4,1,1
Facebook,1.0,98.0,1.0,407.0,730.0,0.5567715458276333,,200.0,0.0701016473887136,0.6326746990854725,0.4143264308269132,411.0,49.0,94.0,1.0,0.0,0,fatima9500,10,4,0.4,0,1
Instagram,0.0,137.0,1.0,418.0,766.0,0.5449804432855281,2030.0,189.0,,0.4869697887202849,0.5277678918108474,344.0,98.0,,0.0,1.0,0,binta,5,0,0.0,0,0
Facebook,0.0,130.0,1.0,408.0,720.0,0.565880721220527,1847.0,194.0,0.1049783549783549,0.9473380453983128,0.5045398920507554,467.0,,51.0,1.0,1.0,0,yusuf_1738,10,4,0.4,1,0
Facebook,1.0,186.0,1.0,394.0,761.0,0.5170603674540682,2391.0,202.0,0.084448160535117,,0.9209724692111524,468.0,180.0,105.0,0.0,0.0,1,t2af8woxgm,10,2,0.2,0,0
X,1.0,75.0,0.0,401.0,698.0,0.5736766809728183,4031.0,204.0,0.050595238095238,0.2095978831281878,0.2926681072466758,140.0,184.0,40.0,,0.0,0,tariq.9010,10,4,0.4,1,0
X,0.0,176.0,1.0,410.0,687.0,0.5959302325581395,3439.0,195.0,0.0566860465116279,0.6678925491386364,0.0565037207296196,5.0,146.0,80.0,0.0,1.0,1,gvxrj1032,9,4,0.4444444444444444,0,0
X,1.0,58.0,1.0,399.0,696.0,0.5724533715925395,2384.0,207.0,0.0867924528301886,0.5484673282084135,0.916377204513742,156.0,153.0,23.0,0.0,0.0,0,dmitri,6,0,0.0,0,0
X,1.0,30.0,,409.0,681.0,0.5997067448680352,3368.0,203.0,0.0602552686257049,0.8038294972201466,0.2170676571383426,105.0,117.0,147.0,1.0,1.0,1,bot_wn13f,9,2,0.2222222222222222,1,0
Instagram,1.0,92.0,0.0,,734.0,0.5238095238095238,4981.0,198.0,0.0397430750702529,0.1769115975932436,0.3790279739767074,118.0,99.0,102.0,1.0,1.0,0,yumi.2275,9,4,0.4444444444444444,1,1
,0.0,68.0,1.0,410.0,685.0,0.597667638483965,1466.0,190.0,0.1295160190865712,0.2609396026739048,0.5308916245180771,,67.0,1.0,1.0,0.0,0,ananya.3729,11,4,0.3636363636363636,1,0
Facebook,0.0,189.0,0.0,381.0,693.0,0.5489913544668588,2152.0,,0.0933581049698095,0.921629107397722,0.9758804705482136,28.0,111.0,,0.0,1.0,0,mia.8181,8,4,0.5,1,0
Instagram,1.0,51.0,0.0,416.0,,0.5621621621621622,,213.0,,0.930026113246296,0.5352684416285981,165.0,170.0,50.0,1.0,1.0,0,michael,7,0,0.0,0,0
Facebook,1.0,88.0,0.0,387.0,684.0,0.564963503649635,574.0,206.0,0.3582608695652174,,0.447743306548479,,126.0,128.0,0.0,1.0,1,dlycp7844,9,4,0.4444444444444444,0,1
Facebook,1.0,126.0,0.0,403.0,700.0,0.5748930099857347,775.0,227.0,0.2925257731958763,0.0477511821184298,0.5836384795176467,,,90.0,0.0,1.0,0,layla,5,0,0.0,0,0
Facebook,1.0,,0.0,406.0,,0.5742574257425742,3366.0,210.0,0.0623700623700623,0.3065550686259597,0.9708081599171378,285.0,121.0,100.0,,,0,dmitri,6,0,0.0,0,0
X,1.0,30.0,1.0,,730.0,0.6210670314637483,4339.0,187.0,0.0430875576036866,0.2471226544212781,0.8179445987564404,369.0,185.0,113.0,0.0,1.0,0,sofia,5,0,0.0,0,0
X,0.0,212.0,1.0,385.0,691.0,0.5563583815028902,,219.0,0.0556968463886063,0.4146768519949217,0.1689681363119221,95.0,126.0,5.0,1.0,1.0,0,max,3,0,0.0,0,0
Instagram,1.0,249.0,0.0,407.0,698.0,0.5822603719599427,2681.0,,0.0842654735272185,,0.8032600149042091,376.0,102.0,53.0,0.0,,1,bot_bekmo,9,0,0.0,1,0
,0.0,83.0,,401.0,689.0,0.5811594202898551,4961.0,200.0,0.0403063280935106,0.8289923438524542,0.8410990598038884,442.0,58.0,26.0,0.0,0.0,1,bot_t9jqm,9,1,0.1111111111111111,1,0
X,1.0,,0.0,435.0,750.0,0.5792276964047937,2221.0,214.0,0.0963096309630963,0.003036019125454,,214.0,45.0,79.0,0.0,,1,ldk16ol6re,10,3,0.3,0,0
Facebook,0.0,126.0,1.0,424.0,711.0,,1440.0,221.0,0.1533657182512144,0.6446318535114982,0.6572334591672643,230.0,195.0,62.0,1.0,1.0,0,dmitri7578,10,4,0.4,0,0
Instagram,1.0,149.0,1.0,424.0,668.0,0.6337817638266069,,230.0,0.3216783216783216,0.6642702251560433,0.4408770008478042,57.0,39.0,98.0,1.0,0.0,0,anna,4,0,0.0,0,1
X,0.0,131.0,0.0,405.0,709.0,,576.0,207.0,,,0.6416953871194537,393.0,140.0,90.0,1.0,1.0,1,acc_nm5t2yzv,12,2,0.1666666666666667,1,1
X,1.0,12.0,1.0,398.0,690.0,0.5759768451519537,2982.0,182.0,0.0610124036205162,,0.7375749721522578,,120.0,34.0,0.0,0.0,0,tariq,5,0,0.0,0,0
X,0.0,44.0,1.0,419.0,,0.5662162162162162,70.0,183.0,2.577464788732394,0.611104073109803,0.122820248074299,404.0,104.0,57.0,1.0,0.0,1,user_018811,11,6,0.5454545454545454,1,2
Facebook,0.0,126.0,0.0,436.0,,,3765.0,194.0,0.0515135422198619,,0.2573299601834357,183.0,8.0,35.0,1.0,0.0,1,acc_mjotke1f,12,1,0.08333333333333333,1,1
X,0.0,169.0,,378.0,715.0,,4939.0,205.0,0.041497975708502,0.7841967786883813,0.194081878966294,281.0,65.0,101.0,0.0,1.0,1,ajwlw1070,9,4,0.4444444444444444,0,0
X,0.0,113.0,,384.0,700.0,0.5477888730385164,2377.0,200.0,0.0841042893187552,0.0346253771784104,0.8412118369060143,270.0,52.0,91.0,0.0,1.0,0,mateo.9945,10,4,0.4,1,1
X,0.0,176.0,1.0,403.0,677.0,0.5943952802359882,2206.0,203.0,0.0919800634345265,0.0304365357373088,0.6800025915317677,208.0,80.0,55.0,1.0,0.0,0,satish_6210,11,4,0.3636363636363636,1,0
X,0.0,19.0,1.0,347.0,709.0,,918.0,202.0,0.2198041349292709,0.8389448127704913,0.4507785395751765,162.0,3.0,66.0,1.0,0.0,1,19yu147n6x,10,6,0.6,0,0
Instagram,1.0,243.0,0.0,422.0,717.0,0.5877437325905293,2746.0,193.0,0.0702584637786676,0.5747296875305629,0.8260557504884681,88.0,,56.0,0.0,1.0,0,suresh6303,10,4,0.4,0,0
Instagram,0.0,204.0,0.0,392.0,751.0,0.5212765957446809,743.0,197.0,0.2647849462365591,0.9574273352691922,,270.0,141.0,30.0,1.0,,0,oliver7955,10,4,0.4,0,1
X,1.0,80.0,0.0,407.0,714.0,0.5692307692307692,4151.0,206.0,0.0496146435452793,0.4315915969164757,0.9135930815452968,96.0,104.0,130.0,0.0,0.0,0,omar,4,0,0.0,0,0
Facebook,1.0,181.0,1.0,411.0,,,2534.0,206.0,,0.1767418213957438,0.0768069960979157,74.0,135.0,51.0,0.0,0.0,1,uctihfzaam,10,0,0.0,0,1
Instagram,1.0,163.0,1.0,396.0,703.0,,1838.0,192.0,0.1044045676998368,0.4732349123878091,0.5091573815412352,87.0,96.0,104.0,,0.0,1,user_133515,11,6,0.5454545454545454,1,1
X,1.0,224.0,0.0,,742.0,0.506056527590848,,208.0,0.1509433962264151,0.4365443079615231,0.7067479035762552,5.0,189.0,110.0,0.0,,0,marco.6725,10,4,0.4,1,0
Instagram,1.0,128.0,1.0,368.0,698.0,0.5264663805436338,410.0,194.0,0.4720194647201946,0.5171773814385163,0.2074931868048457,155.0,172.0,91.0,1.0,1.0,0,yuki4739,8,4,0.5,0,0
Instagram,0.0,142.0,0.0,384.0,696.0,0.5509325681492109,3008.0,216.0,0.0717846460618145,0.8079472338769499,0.327126231971364,62.0,91.0,36.0,0.0,0.0,0,oliver3334,10,4,0.4,0,1
Facebook,0.0,204.0,1.0,365.0,667.0,0.5464071856287425,2953.0,188.0,0.0636425186188219,0.6555839879367761,0.4189762513198266,28.0,194.0,116.0,0.0,1.0,1,user_442713,11,6,0.5454545454545454,1,1
X,0.0,16.0,0.0,402.0,698.0,0.575107296137339,,190.0,0.0447690857681432,0.1852753273993748,0.7943256182705891,303.0,189.0,66.0,1.0,1.0,0,sofia_2012,10,4,0.4,1,0
X,1.0,151.0,1.0,365.0,698.0,0.5221745350500715,1680.0,219.0,0.1302795954788816,0.7344772563550613,0.4935762010571951,190.0,77.0,48.0,1.0,0.0,0,omar.3338,9,4,0.4444444444444444,1,1
Facebook,0.0,57.0,1.0,408.0,747.0,0.5454545454545454,1715.0,,0.1217948717948717,0.5918962132784316,0.4928700328477893,441.0,82.0,,1.0,1.0,1,user_053066,11,6,0.5454545454545454,1,1
Facebook,0.0,71.0,0.0,386.0,734.0,0.5251700680272109,1198.0,,,,0.4308876185521453,404.0,69.0,,0.0,1.0,1,bplvg3938,9,4,0.4444444444444444,0,0
